run_id,timestamp_utc,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,offered_mbps,rho_offered,sample_idx,t_rel_s,netem_backlog_bytes,netem_backlog_pkts,htb_backlog_bytes,htb_backlog_pkts
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,7,0.394466,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,8,0.450675,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,9,0.506817,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,10,0.563748,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,11,0.620071,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,12,0.676313,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,13,0.732429,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,14,0.788428,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,15,0.844199,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,16,0.900121,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,17,0.956355,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,18,1.013257,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,19,1.069904,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,20,1.126203,6048,4,6048,4
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,21,1.182366,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,22,1.238257,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,23,1.294525,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,24,1.350312,7560,5,7560,5
ac24976ba471,2026-07-18T02:12:53Z,4.0,2.0,13,3.72,0.93,25,1.406382,7560,5,7560,5
