offered_mbps,rho_offered,throughput_mbps,rho_measured,q_delay_ms,mean_backlog_bytes,max_backlog_bytes,drops,tx_packets,loss_rate,qdisc_kind,qdisc_layers,duration_s,rep,cfg_bw_mbps,cfg_delay_ms,cfg_queue_pkts,cfg_queue_target_ms,ts
1.6,0.4,1.7261716745238114,0.43154291863095284,0.8920800000000001,446.04,1512,0,1599,0.0,htb,"{'htb': 0, 'netem': 0}",11.198042631149292,4,4.0,2.0,13,40.0,1784282329.4951289
2.0,0.5,2.157059822023007,0.5392649555057517,1.3460999999999999,673.05,1512,0,2001,0.0,htb,"{'htb': 0, 'netem': 0}",11.215421915054321,4,4.0,2.0,13,40.0,1784282343.5771935
2.4,0.6,2.5876225419317516,0.6469056354829379,1.5573599999999999,778.68,1512,0,2396,0.0,htb,"{'htb': 0, 'netem': 0}",11.195703983306885,4,4.0,2.0,13,40.0,1784282357.6413853
2.8,0.7,3.019479062268164,0.754869765567041,1.72368,861.84,1512,0,2798,0.0,htb,"{'htb': 0, 'netem': 0}",11.204862594604492,4,4.0,2.0,13,40.0,1784282371.7126327
3.2,0.8,3.451187857301503,0.8627969643253758,2.17728,1088.64,1512,0,3197,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.20169448852539,4,4.0,2.0,13,40.0,1784282385.781274
3.4,0.85,3.666717568889177,0.9166793922222942,1.85976,929.88,1512,0,3396,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.202939748764038,4,4.0,2.0,13,40.0,1784282399.850875
3.6,0.9,3.882253732050829,0.9705634330127072,2.07144,1035.72,1512,0,3598,0.0,htb,"{'htb': 0, 'netem': 0}",11.204287767410278,4,4.0,2.0,13,40.0,1784282413.9218457
3.8,0.95,3.9998495407963675,0.9999623851990919,37.9512,18975.6,19656,92,3702,0.024248813916710597,htb,"{'htb': 18144, 'netem': 18144}",11.195269107818604,4,4.0,2.0,13,40.0,1784282427.9839795
4.0,1.0,4.000550074170099,1.0001375185425248,37.996559999999995,18998.28,19656,291,3705,0.07282282282282282,htb,"{'htb': 19656, 'netem': 19656}",11.20237946510315,4,4.0,2.0,13,40.0,1784282442.0539331
4.4,1.1,3.9999735243293295,0.9999933810823324,37.876720000000006,18938.36,19656,695,3713,0.15766787658802178,htb,"{'htb': 19656, 'netem': 19656}",11.222362279891968,4,4.0,2.0,13,40.0,1784282456.1429439
5.2,1.3,3.999752394762665,0.9999380986906663,38.19312000000001,19096.56,19656,1495,3709,0.28727901614142964,htb,"{'htb': 19656, 'netem': 19656}",11.216710329055786,4,4.0,2.0,13,40.0,1784282470.225261
0.4,0.1,0.4315151152955844,0.1078787788238961,0.0,0.0,0,0,400,0.0,htb,"{'htb': 0, 'netem': 0}",11.212585210800171,5,4.0,2.0,13,40.0,1784282484.3051982
0.8,0.2,0.8621014711203224,0.2155253677800806,0.66528,332.64,1512,0,801,0.0,htb,"{'htb': 0, 'netem': 0}",11.225054502487183,5,4.0,2.0,13,40.0,1784282498.395537
1.2,0.3,1.2948289080049598,0.32370722700123994,0.69552,347.76,1512,0,1200,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.201047420501709,5,4.0,2.0,13,40.0,1784282512.4634767
1.6,0.4,1.7253686514718491,0.4313421628679623,0.93744,468.72,1512,0,1599,0.0,htb,"{'htb': 0, 'netem': 0}",11.210070371627808,5,4.0,2.0,13,40.0,1784282526.543105
2.0,0.5,2.1564161246599878,0.5391040311649969,0.5745599999999998,287.28,1512,0,2002,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.224379062652588,5,4.0,2.0,13,40.0,1784282540.6348107
2.4,0.6,2.5891158940969055,0.6472789735242264,1.33056,665.28,1512,0,2399,0.0,htb,"{'htb': 0, 'netem': 0}",11.207804203033447,5,4.0,2.0,13,40.0,1784282554.7063315
2.8,0.7,3.020129230654543,0.7550323076636357,0.8920800000000001,446.04,1512,0,2800,0.0,htb,"{'htb': 0, 'netem': 0}",11.20656681060791,5,4.0,2.0,13,40.0,1784282568.7789755
3.2,0.8,3.4503328699826947,0.8625832174956737,1.70856,854.28,1512,0,3202,0.0,htb,"{'htb': 0, 'netem': 0}",11.225407361984253,5,4.0,2.0,13,40.0,1784282582.8725317
3.4,0.85,3.666912487482764,0.916728121870691,2.1621599999999996,1081.08,1512,0,3399,0.0,htb,"{'htb': 0, 'netem': 0}",11.209033250808716,5,4.0,2.0,13,40.0,1784282596.9489963
3.6,0.9,3.8821864418095853,0.9705466104523963,1.7841600000000002,892.08,1512,0,3600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.213742733001709,5,4.0,2.0,13,40.0,1784282611.030092
3.8,0.95,3.9996176280135742,0.9999044070033936,37.90626,18953.13,19656,92,3708,0.024210526315789474,htb,"{'htb': 18144, 'netem': 18144}",11.211123704910278,5,4.0,2.0,13,40.0,1784282625.1072924
4.0,1.0,4.000307040010102,1.0000767600025255,38.072160000000004,19036.08,19656,292,3709,0.07298175456135966,htb,"{'htb': 18144, 'netem': 18144}",11.215155124664307,5,4.0,2.0,13,40.0,1784282639.1900244
4.4,1.1,3.999514601970147,0.9998786504925368,38.072160000000004,19036.08,19656,694,3712,0.1575124829777576,htb,"{'htb': 19656, 'netem': 19656}",11.220569610595703,5,4.0,2.0,13,40.0,1784282653.2791555
5.2,1.3,4.000343143457528,1.000085785864382,38.05704,19028.52,19656,1492,3706,0.28703347441323585,htb,"{'htb': 19656, 'netem': 19656}",11.205982685089111,5,4.0,2.0,13,40.0,1784282667.3492165
0.4,0.1,0.43190724620900056,0.10797681155225014,0.0,0.0,0,0,402,0.0,htb,"{'htb': 0, 'netem': 0}",11.20396113395691,6,4.0,2.0,13,40.0,1784282681.4181411
0.8,0.2,0.8628973292055363,0.21572433230138408,0.13608,68.04,1512,0,799,0.0,htb,"{'htb': 0, 'netem': 0}",11.200294256210327,6,4.0,2.0,13,40.0,1784282695.484286
1.2,0.3,1.2951174115811028,0.3237793528952757,0.49938,249.69,1512,0,1201,0.0,htb,"{'htb': 0, 'netem': 0}",11.207891941070557,6,4.0,2.0,13,40.0,1784282709.561279
1.6,0.4,1.725433560020461,0.4313583900051153,1.5573599999999999,778.68,1512,0,1600,0.0,htb,"{'htb': 0, 'netem': 0}",11.209843397140503,6,4.0,2.0,13,40.0,1784282723.6382654
2.0,0.5,2.157061045734643,0.5392652614336607,0.93744,468.72,1512,0,1998,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.19859266281128,6,4.0,2.0,13,40.0,1784282737.7008517
2.4,0.6,2.5882800193965863,0.6470700048491466,1.39104,695.52,7560,0,2402,0.0,htb,"{'htb': 0, 'netem': 0}",11.225443840026855,6,4.0,2.0,13,40.0,1784282751.7929938
2.8,0.7,3.019757935897826,0.7549394839744565,1.39104,695.52,1512,0,2797,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.195927858352661,6,4.0,2.0,13,40.0,1784282765.854958
3.2,0.8,3.4507039261459176,0.8626759815364794,1.54224,771.12,1512,0,3195,0.0,htb,"{'htb': 0, 'netem': 0}",11.199662685394287,6,4.0,2.0,13,40.0,1784282779.9223292
3.4,0.85,3.6669341680072436,0.9167335420018109,1.8144,907.2,1512,0,3392,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.189083337783813,6,4.0,2.0,13,40.0,1784282793.9793735
3.6,0.9,3.8833394414855826,0.9708348603713957,1.5573599999999999,778.68,1512,0,3598,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.204183578491211,6,4.0,2.0,13,40.0,1784282808.050042
3.8,0.95,3.999552529861872,0.999888132465468,37.936080000000004,18968.04,19656,92,3707,0.024216899183995787,htb,"{'htb': 18144, 'netem': 18144}",11.211222171783447,6,4.0,2.0,13,40.0,1784282822.1279092
4.0,1.0,4.000358596473336,1.000089649118334,37.86048,18930.24,19656,291,3705,0.07282282282282282,htb,"{'htb': 18144, 'netem': 18144}",11.202915668487549,6,4.0,2.0,13,40.0,1784282836.199269
4.4,1.1,4.000057976254765,1.0000144940636913,38.04276,19021.38,19656,692,3707,0.15730847919981814,htb,"{'htb': 19656, 'netem': 19656}",11.203925609588623,6,4.0,2.0,13,40.0,1784282850.2683625
5.2,1.3,4.000075257872681,1.0000188144681703,38.34432,19172.16,19656,1489,3701,0.28689788053949905,htb,"{'htb': 19656, 'netem': 19656}",11.19161343574524,6,4.0,2.0,13,40.0,1784282864.3267698
0.4,0.1,0.4314069539405191,0.10785173848512977,0.0,0.0,0,0,400,0.0,htb,"{'htb': 0, 'netem': 0}",11.215396404266357,7,4.0,2.0,13,40.0,1784282878.4103713
0.8,0.2,0.8626767014808574,0.21566917537021435,0.48384,241.92,1512,0,800,0.0,htb,"{'htb': 0, 'netem': 0}",11.203548192977905,7,4.0,2.0,13,40.0,1784282892.4813433
1.2,0.3,1.294920255784411,0.32373006394610276,0.42336,211.68,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.209338903427124,7,4.0,2.0,13,40.0,1784282906.5569532
1.6,0.4,1.7256278703407577,0.4314069675851894,1.22472,612.36,1512,0,1601,0.0,htb,"{'htb': 0, 'netem': 0}",11.222405672073364,7,4.0,2.0,13,40.0,1784282920.6463552
2.0,0.5,2.1574871376645457,0.5393717844161364,1.3608,680.4,1512,0,2001,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.213200569152832,7,4.0,2.0,13,40.0,1784282934.727213
2.4,0.6,2.588462431211444,0.647115607802861,1.22472,612.36,1512,0,2396,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.196614503860474,7,4.0,2.0,13,40.0,1784282948.790391
2.8,0.7,3.0205156239765323,0.7551289059941331,1.6783199999999998,839.16,1512,0,2798,0.0,htb,"{'htb': 0, 'netem': 0}",11.201017379760742,7,4.0,2.0,13,40.0,1784282962.857333
3.2,0.8,3.451195129422247,0.8627987823555617,2.08656,1043.28,1512,0,3197,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.20167088508606,7,4.0,2.0,13,40.0,1784282976.9250822
3.4,0.85,3.6671226969751802,0.9167806742437951,1.7539200000000001,876.96,1512,0,3395,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.198403596878052,7,4.0,2.0,13,40.0,1784282990.9913046
3.6,0.9,3.883537358032258,0.9708843395080645,1.4968800000000002,748.44,1512,0,3599,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.206727266311646,7,4.0,2.0,13,40.0,1784283005.0658941
3.8,0.95,4.000228540138378,1.0000571350345946,37.81512,18907.56,19656,92,3706,0.02422327540810953,htb,"{'htb': 18144, 'netem': 18144}",11.20336389541626,7,4.0,2.0,13,40.0,1784283019.1356971
4.0,1.0,3.9998162035008464,0.9999540508752116,37.89072,18945.36,19656,291,3706,0.07280460345258945,htb,"{'htb': 19656, 'netem': 19656}",11.207458972930908,7,4.0,2.0,13,40.0,1784283033.2091782
4.4,1.1,3.999627216294736,0.999906804073684,38.0877,19043.85,19656,693,3705,0.15757162346521145,htb,"{'htb': 18144, 'netem': 18144}",11.202023983001709,7,4.0,2.0,13,40.0,1784283047.2771418
5.2,1.3,3.9993157422086774,0.9998289355521693,38.26914,19134.57,19656,1493,3706,0.2871706097326409,htb,"{'htb': 19656, 'netem': 19656}",11.205920934677124,7,4.0,2.0,13,40.0,1784283061.3503296
0.4,0.1,0.43139434430270707,0.10784858607567677,0.0,0.0,0,0,400,0.0,htb,"{'htb': 0, 'netem': 0}",11.215724229812622,8,4.0,2.0,13,40.0,1784283075.4331353
0.8,0.2,0.8622835200405444,0.2155708800101361,1.1491199999999997,574.56,1512,0,801,0.0,htb,"{'htb': 0, 'netem': 0}",11.222684621810913,8,4.0,2.0,13,40.0,1784283089.5214813
1.2,0.3,1.2933675157818256,0.3233418789454564,1.2852000000000001,642.6,1512,0,1202,0.0,htb,"{'htb': 0, 'netem': 0}",11.232408285140991,8,4.0,2.0,13,40.0,1784283103.623253
1.6,0.4,1.726044781209392,0.431511195302348,0.54432,272.16,1512,0,1602,0.0,htb,"{'htb': 0, 'netem': 0}",11.22670292854309,8,4.0,2.0,13,40.0,1784283117.7174826
2.0,0.5,2.1564147149729775,0.5391036787432444,1.45152,725.76,1512,0,2001,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.213323593139648,8,4.0,2.0,13,40.0,1784283131.7967954
2.4,0.6,2.589461682458738,0.6473654206146845,1.6632,831.6,1512,0,2403,0.0,htb,"{'htb': 0, 'netem': 0}",11.224992513656616,8,4.0,2.0,13,40.0,1784283145.8883126
2.8,0.7,3.019781164027139,0.7549452910067848,1.54224,771.12,1512,0,2805,0.0,htb,"{'htb': 0, 'netem': 0}",11.231780767440796,8,4.0,2.0,13,40.0,1784283159.9856436
3.2,0.8,3.451238655062843,0.8628096637657108,1.95048,975.24,1512,0,3205,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.229568243026733,8,4.0,2.0,13,40.0,1784283174.082482
3.4,0.85,3.666825218862003,0.9167063047155007,1.95048,975.24,1512,0,3402,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.219196319580078,8,4.0,2.0,13,40.0,1784283188.1688876
3.6,0.9,3.8837643354666573,0.9709410838666643,2.2680000000000002,1134.0,1512,0,3605,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.224759340286255,8,4.0,2.0,13,40.0,1784283202.2606306
3.8,0.95,4.000044636574785,1.0000111591436962,37.89114,18945.57,19656,92,3712,0.024185068349106203,htb,"{'htb': 18144, 'netem': 18144}",11.222022771835327,8,4.0,2.0,13,40.0,1784283216.3501875
4.0,1.0,3.999553972309256,0.999888493077314,37.8756,18937.8,19656,292,3711,0.0729452910317262,htb,"{'htb': 19656, 'netem': 19656}",11.223315477371216,8,4.0,2.0,13,40.0,1784283230.4405446
4.4,1.1,3.999664402917062,0.9999161007292655,37.81512,18907.56,19656,698,3711,0.15831254252665003,htb,"{'htb': 18144, 'netem': 18144}",11.220065355300903,8,4.0,2.0,13,40.0,1784283244.5274668
5.2,1.3,3.999920680678125,0.9999801701695312,38.162879999999994,19081.44,19656,1495,3707,0.28738946559015766,htb,"{'htb': 18144, 'netem': 18144}",11.210190296173096,8,4.0,2.0,13,40.0,1784283258.606082
0.4,0.1,0.4319400642372067,0.10798501605930168,0.40824000000000005,204.12,1512,0,401,0.0,htb,"{'htb': 0, 'netem': 0}",11.229557991027832,9,4.0,2.0,13,40.0,1784283272.701803
0.8,0.2,0.863191166127804,0.215797791531951,0.12137999999999999,60.69,1512,0,803,0.0,htb,"{'htb': 0, 'netem': 0}",11.23891019821167,9,4.0,2.0,13,40.0,1784283286.8069983
1.2,0.3,1.2940516544339316,0.3235129136084829,0.43848000000000004,219.24,1512,0,1201,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.217122554779053,9,4.0,2.0,13,40.0,1784283300.8919609
1.6,0.4,1.725796049564019,0.43144901239100475,1.04328,521.64,1512,0,1601,0.0,htb,"{'htb': 0, 'netem': 0}",11.221312046051025,9,4.0,2.0,13,40.0,1784283314.9818068
2.0,0.5,2.157206658170849,0.5393016645427122,0.95256,476.28,1512,0,1999,0.0,htb,"{'htb': 0, 'netem': 0}",11.203444004058838,9,4.0,2.0,13,40.0,1784283329.0535755
2.4,0.6,2.588781977217123,0.6471954943042808,1.0735199999999998,536.76,1512,0,2397,0.0,htb,"{'htb': 0, 'netem': 0}",11.199904918670654,9,4.0,2.0,13,40.0,1784283343.1181722
2.8,0.7,3.0196517461587775,0.7549129365396944,1.22472,612.36,1512,0,2796,0.0,htb,"{'htb': 0, 'netem': 0}",11.192315816879272,9,4.0,2.0,13,40.0,1784283357.1773756
3.2,0.8,3.4510937319928816,0.8627734329982204,1.7388,869.4,1512,0,3197,0.0,htb,"{'htb': 0, 'netem': 0}",11.205407619476318,9,4.0,2.0,13,40.0,1784283371.250712
3.4,0.85,3.666974355010273,0.9167435887525682,1.89,945.0,1512,0,3393,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.18905234336853,9,4.0,2.0,13,40.0,1784283385.3051717
3.6,0.9,3.88281898593833,0.9707047464845825,2.2226399999999997,1111.32,1512,0,3595,0.0,htb,"{'htb': 0, 'netem': 0}",11.19633960723877,9,4.0,2.0,13,40.0,1784283399.3668447
3.8,0.95,4.000352225485233,1.0000880563713082,37.90584,18952.92,19656,92,3701,0.024255206960189825,htb,"{'htb': 18144, 'netem': 18144}",11.19083857536316,9,4.0,2.0,13,40.0,1784283413.4261737
4.0,1.0,3.9999759035882203,0.9999939758970551,37.76976,18884.88,19656,291,3698,0.07295061418901981,htb,"{'htb': 18144, 'netem': 18144}",11.182819366455078,9,4.0,2.0,13,40.0,1784283427.4764981
4.4,1.1,3.9996709621801454,0.9999177405450363,37.87714,18938.57,19656,694,3701,0.15790671217292376,htb,"{'htb': 18144, 'netem': 18144}",11.183979988098145,9,4.0,2.0,13,40.0,1784283441.527171
5.2,1.3,4.000270726289203,1.0000676815723009,38.389680000000006,19194.84,19656,1489,3702,0.28684261221344637,htb,"{'htb': 19656, 'netem': 19656}",11.194090366363525,9,4.0,2.0,13,40.0,1784283455.5871036
0.6000000000000001,0.10000000000000002,0.647110617571601,0.10785176959526684,0.9576000000000001,718.2,1512,0,605,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.219373941421509,0,6.0,3.0,4,5.0,1784285735.74003
1.2000000000000002,0.20000000000000004,1.2942500269689996,0.2157083378281666,0.6048000000000001,453.6,1512,0,1200,0.0,htb,"{'htb': 0, 'netem': 0}",11.206230401992798,0,6.0,3.0,4,5.0,1784285749.8136806
1.7999999999999998,0.3,1.9410500800235393,0.32350834667058986,1.13904,854.28,1512,0,1798,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.2045578956604,0,6.0,3.0,4,5.0,1784285763.8865683
2.4000000000000004,0.4000000000000001,2.588294076505324,0.4313823460842207,1.78416,1338.12,1512,0,2399,0.0,htb,"{'htb': 0, 'netem': 0}",11.206819295883179,0,6.0,3.0,4,5.0,1784285777.9604597
3.0,0.5,3.235107769174315,0.5391846281957192,1.5729466666666667,1179.71,1582,0,3006,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.23216986656189,0,6.0,3.0,4,5.0,1784285792.059957
3.5999999999999996,0.6,3.88290107988249,0.647150179980415,1.9454399999999998,1459.08,3024,0,3604,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.227168321609497,0,6.0,3.0,4,5.0,1784285806.1543965
4.199999999999999,0.6999999999999998,4.530139645655334,0.755023274275889,2.23776,1678.32,3024,0,4198,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.203956604003906,0,6.0,3.0,4,5.0,1784285820.2263978
4.800000000000001,0.8000000000000002,5.177147107710362,0.8628578512850603,2.75184,2063.88,3024,0,4795,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.203143119812012,0,6.0,3.0,4,5.0,1784285834.2962263
5.1,0.85,5.499934973681589,0.9166558289469315,2.70144,2026.08,3024,0,5091,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.194491624832153,0,6.0,3.0,4,5.0,1784285848.3588731
5.4,0.9,5.824195986849937,0.9706993311416562,2.9131200000000006,2184.84,3024,0,5392,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.196373224258423,0,6.0,3.0,4,5.0,1784285862.4235103
5.699999999999999,0.9499999999999998,6.000529682437215,1.0000882804062026,7.1568000000000005,5367.6,6048,138,5551,0.02425733872385305,htb,"{'htb': 6048, 'netem': 6048}",11.189828157424927,0,6.0,3.0,4,5.0,1784285876.4827638
6.0,1.0,5.9978491555043085,0.9996415259173848,7.146719999999999,5360.04,6048,439,5557,0.07321547698465644,htb,"{'htb': 6048, 'netem': 6048}",11.204968690872192,0,6.0,3.0,4,5.0,1784285890.5555515
6.6000000000000005,1.1,5.9996514488733785,0.999941908145563,7.22736,5420.52,6048,1038,5555,0.15743970878204155,htb,"{'htb': 6048, 'netem': 6048}",11.199530601501465,0,6.0,3.0,4,5.0,1784285904.623382
7.800000000000001,1.3,5.999954589912518,0.9999924316520863,7.33824,5503.68,6048,2235,5554,0.28694312491975865,htb,"{'htb': 6048, 'netem': 6048}",11.19498872756958,0,6.0,3.0,4,5.0,1784285918.684685
0.6000000000000001,0.10000000000000002,0.6468740399184865,0.10781233998641442,0.29231999999999997,219.24,1512,0,601,0.0,htb,"{'htb': 0, 'netem': 0}",11.220014333724976,1,6.0,3.0,4,5.0,1784285932.7735205
1.2000000000000002,0.20000000000000004,1.2951915860353824,0.2158652643392304,0.42335999999999996,317.52,1512,0,1201,0.0,htb,"{'htb': 0, 'netem': 0}",11.21632981300354,1,6.0,3.0,4,5.0,1784285946.8582563
1.7999999999999998,0.3,1.9408497526188877,0.32347495876981464,0.9777600000000001,733.32,1512,0,1800,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.206176042556763,1,6.0,3.0,4,5.0,1784285960.9332013
2.4000000000000004,0.4000000000000001,2.5881884389944894,0.4313647398324149,1.5019200000000001,1126.44,1512,0,2401,0.0,htb,"{'htb': 0, 'netem': 0}",11.216623783111572,1,6.0,3.0,4,5.0,1784285975.0176666
3.0,0.5,3.23584338231599,0.5393072303859984,1.5830266666666668,1187.27,1582,0,3000,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.20718765258789,1,6.0,3.0,4,5.0,1784285989.09139
3.5999999999999996,0.6,3.880556621707661,0.6467594369512768,1.98576,1489.32,1512,2,3602,0.0005549389567147614,htb,"{'htb': 1512, 'netem': 1512}",11.224686622619629,1,6.0,3.0,4,5.0,1784286003.1835463
4.199999999999999,0.6999999999999998,4.529835304340071,0.7549725507233451,2.28816,1716.12,3024,0,4195,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.201890707015991,1,6.0,3.0,4,5.0,1784286017.2524297
4.800000000000001,0.8000000000000002,5.176871538214035,0.8628119230356726,2.50976,1882.32,3024,0,4793,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.194523096084595,1,6.0,3.0,4,5.0,1784286031.315433
5.1,0.85,5.500813518513313,0.9168022530855522,2.75184,2063.88,3024,0,5098,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.208323240280151,1,6.0,3.0,4,5.0,1784286045.3913295
5.4,0.9,5.824101766839223,0.9706836278065372,2.9433599999999998,2207.52,3024,0,5395,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.202785015106201,1,6.0,3.0,4,5.0,1784286059.4617686
5.699999999999999,0.9499999999999998,5.999950999664654,0.9999918332774423,7.0963199999999995,5322.24,6048,137,5554,0.02407309787383588,htb,"{'htb': 6048, 'netem': 6048}",11.196955442428589,1,6.0,3.0,4,5.0,1784286073.5254474
6.0,1.0,5.999298936380798,0.9998831560634663,7.12656,5344.92,6048,437,5563,0.07283333333333333,htb,"{'htb': 6048, 'netem': 6048}",11.21435832977295,1,6.0,3.0,4,5.0,1784286087.608099
6.6000000000000005,1.1,6.00021275556276,1.0000354592604601,7.217280000000001,5412.96,6048,1040,5563,0.15750416477358775,htb,"{'htb': 6048, 'netem': 6048}",11.21461033821106,1,6.0,3.0,4,5.0,1784286101.6901019
7.800000000000001,1.3,6.0004321470233135,1.0000720245038857,7.2979199999999995,5473.44,6048,2234,5552,0.28692525044952477,htb,"{'htb': 6048, 'netem': 6048}",11.192025899887085,1,6.0,3.0,4,5.0,1784286115.7481024
0.6000000000000001,0.10000000000000002,0.6470417257571344,0.10784028762618907,0.7056,529.2,1512,0,601,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.217106580734253,2,6.0,3.0,4,5.0,1784286129.8344498
1.2000000000000002,0.20000000000000004,1.2947118279954424,0.21578530466590706,0.92736,695.52,1512,0,1202,0.0,htb,"{'htb': 0, 'netem': 0}",11.22074556350708,2,6.0,3.0,4,5.0,1784286143.9238825
1.7999999999999998,0.3,1.9410089086517177,0.3235014847752863,0.82656,619.92,1512,0,1800,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.211200475692749,2,6.0,3.0,4,5.0,1784286158.0029151
2.4000000000000004,0.4000000000000001,2.588586753882917,0.4314311256471528,1.26,945.0,1512,0,2398,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.205422401428223,2,6.0,3.0,4,5.0,1784286172.0766327
3.0,0.5,3.235364011530908,0.5392273352551513,1.84464,1383.48,1512,0,2997,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.204832553863525,2,6.0,3.0,4,5.0,1784286186.1489122
3.5999999999999996,0.6,3.882798837150807,0.6471331395251345,1.9152000000000002,1436.4,1512,0,3598,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.199743747711182,2,6.0,3.0,4,5.0,1784286200.21748
4.199999999999999,0.6999999999999998,4.529773890716762,0.7549623151194603,2.18736,1640.52,3024,0,4195,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.202042579650879,2,6.0,3.0,4,5.0,1784286214.2860596
4.800000000000001,0.8000000000000002,5.177255652625939,0.8628759421043232,2.58048,1935.36,3024,0,4791,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.193562746047974,2,6.0,3.0,4,5.0,1784286228.3471916
5.1,0.85,5.500451295408312,0.916741882568052,2.7720000000000002,2079.0,3024,0,5098,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.208875179290771,2,6.0,3.0,4,5.0,1784286242.4242308
5.4,0.9,5.823748224565811,0.9706247040943019,2.9131200000000006,2184.84,3024,0,5391,0.0,htb,"{'htb': 3024, 'netem': 3024}",11.195157051086426,2,6.0,3.0,4,5.0,1784286256.4863472
5.699999999999999,0.9499999999999998,5.999834212227496,0.9999723687045826,7.106400000000001,5329.8,6048,137,5557,0.024060414471373377,htb,"{'htb': 4536, 'netem': 4536}",11.203221559524536,2,6.0,3.0,4,5.0,1784286270.555999
6.0,1.0,5.999132453985309,0.9998554089975515,7.197120000000001,5397.84,6048,436,5552,0.072812291249165,htb,"{'htb': 6048, 'netem': 6048}",11.194450616836548,2,6.0,3.0,4,5.0,1784286284.6173117
6.6000000000000005,1.1,6.000595992664824,1.000099332110804,7.16688,5375.16,6048,1039,5570,0.15720986533514905,htb,"{'htb': 6048, 'netem': 6048}",11.22604489326477,2,6.0,3.0,4,5.0,1784286298.7100363
7.800000000000001,1.3,6.000596595914346,1.000099432652391,7.38864,5541.48,6048,2236,5556,0.28696098562628336,htb,"{'htb': 6048, 'netem': 6048}",11.197822570800781,2,6.0,3.0,4,5.0,1784286312.7744293
0.6000000000000001,0.10000000000000002,0.647340346548103,0.10789005775801717,0.21167999999999998,158.76,1512,0,601,0.0,htb,"{'htb': 0, 'netem': 0}",11.230098724365234,3,6.0,3.0,4,5.0,1784286326.8720634
1.2000000000000002,0.20000000000000004,1.2945056270891975,0.21575093784819957,0.43344,325.08,1512,0,1201,0.0,htb,"{'htb': 0, 'netem': 0}",11.222273349761963,3,6.0,3.0,4,5.0,1784286340.9624057
1.7999999999999998,0.3,1.9411444324822889,0.3235240720803815,1.4112,1058.4,1512,0,1799,0.0,htb,"{'htb': 0, 'netem': 0}",11.21024465560913,3,6.0,3.0,4,5.0,1784286355.0393662
2.4000000000000004,0.4000000000000001,2.5882750567192763,0.43137917611987936,1.71388,1285.41,1554,0,2400,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.211575031280518,3,6.0,3.0,4,5.0,1784286369.1171484
3.0,0.5,3.2356662877879017,0.5392777146313169,1.7035200000000001,1277.64,1512,0,2999,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.211262464523315,3,6.0,3.0,4,5.0,1784286383.1977983
3.5999999999999996,0.6,3.883604836637084,0.6472674727728474,1.9656,1474.2,1512,0,3600,0.0,htb,"{'htb': 1512, 'netem': 1512}",11.209647178649902,3,6.0,3.0,4,5.0,1784286397.2774696
