family,param,kappa,policy,coverage,p_reject,n_accept,n_reject,err_system,err_accept,err_reject,err_delta_vs_anchor,regret_system,regret_accept,regret_reject,regret_delta_vs_anchor,sla_system,sla_accept,sla_reject,sla_delta_vs_anchor,eps
additive,-34.65280975534263,,static,0.0009380619120861977,0.9990619380879138,469,499498,0.3402584570581658,0.0,0.34057794025201304,0.11785977874539719,3.79470824823032,0.0,3.7982712618328165,2.0272475923582487,0.20948782619652898,0.0,0.2096845232613544,0.055537665485922066,-34.65280975534263
additive,-23.101873170228423,,static,0.006652439060978024,0.993347560939022,3326,496641,0.3399984398970332,0.0,0.34227540617870855,0.11759976158426458,3.7864107062974317,0.0,3.811768262377468,2.0189500504253606,0.20929781365570127,0.0,0.2106994791005978,0.05534765294509436,-23.101873170228423
additive,-11.550936585114211,,static,0.03447227517016123,0.9655277248298387,17235,482732,0.3361981890804793,0.0009863649550333623,0.3481662703114772,0.1137995107677107,3.678159832483011,0.0026150832046174573,3.80938795440949,1.9106991766109398,0.2061856082501445,0.008529155787641428,0.2132425445174548,0.0522354475395376,-11.550936585114211
additive,-5.775468292557106,,static,0.07315682835067114,0.9268431716493288,36576,463391,0.328093654181176,0.001695100612423447,0.3538566782695391,0.10569497586840734,3.4978026666460003,0.004918590880203617,3.773500140173129,1.7303420107739291,0.2007132470743069,0.0168416447944007,0.2152264502331724,0.046763086363699996,-5.775468292557106
additive,0.0,,static,0.1435814763774409,0.8564185236225591,71786,428181,0.31080451309786444,0.009472599114033376,0.36132383267823653,0.08840583478509581,3.17125637681087,0.03433554355260388,3.6971718166278587,1.403795720938799,0.19059857950624742,0.028821775833728025,0.21772101050723877,0.036648418795640514,0.0
additive,5.775468292557106,,static,0.258227042984837,0.741772957015163,129105,370862,0.2811465556726744,0.0282560706401766,0.36918314629161253,0.05874787735990575,2.6979047934954643,0.12229327413034262,3.5945302908708596,0.9304441376233932,0.17622563089163884,0.04907633321714883,0.22048902287104097,0.02227547018103193,5.775468292557106
additive,11.550936585114211,,static,0.43093644180515916,0.5690635581948409,215454,284513,0.24736032578150158,0.07277191419050007,0.3795714079848724,0.024961647468732945,2.1758768977697387,0.3741606902995105,3.540267852714823,0.40841624189766756,0.16099862590931002,0.0787499883965951,0.22328329461219698,0.007048465198703113,11.550936585114211
additive,17.326404877671315,,static,0.6546592075076955,0.3453407924923045,327308,172659,0.22193864795076476,0.12972490742664403,0.396747345924626,-0.0004600303620038715,1.7792729065644284,0.7890273333538764,3.656471883023225,0.011812250692357251,0.15085595649312855,0.10844220122942305,0.23125930301924602,-0.003094204217478358,17.326404877671315
additive,23.101873170228423,,static,0.8443617278740397,0.15563827212596032,422153,77814,0.21432014512957856,0.1807425269985053,0.39648392320148046,-0.008078533183190073,1.6307883144745594,1.2548612413414881,3.6702509009544397,-0.13667234139751172,0.1484477975546386,0.1319332090497995,0.2380419975839823,-0.005502363155968304,23.101873170228423
additive,28.87734146278553,,static,0.986681120953983,0.013318879046017038,493308,6659,0.2204045467000822,0.21783348334103644,0.4108725033788857,-0.0019941316126864395,1.7346361109271597,1.7096545464503123,3.5853052217462835,-0.03282454494491138,0.15281208559764944,0.15134966390165983,0.261150322871302,-0.001138075112957465,28.87734146278553
additive,34.65280975534263,,static,1.0,0.0,499967,0,0.22239867831276863,0.22239867831276863,,0.0,1.7674606558720711,1.7674606558720711,,0.0,0.1539501607106069,0.1539501607106069,,0.0,34.65280975534263
